Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
12999,4414527,288711.0,1950,1,100,100.9,3.9,0.9,62.64,,,,,7.200797957676014,4.137404051682548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,2701949,55120.0,1900,1,100,81.7,20.1,0.0,11.1,40.723816,-74.00254,2.0,47.0,4.22829253473184,2.4069451083182885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6521,2716923,66000.0,2003,1,100,92.3,4.6,0.8,,40.82319,-73.914387,3.0,141.0,5.583120298248974,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2785649,144942.0,1932,1,100,95.3,7.2,0.8,,40.739429,-73.98248000000001,6.0,66.0,6.037870919922137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,3536283,72000.0,1932,1,100,102.7,5.9,0.8,,40.608226,-73.96746800000001,15.0,422.0,5.930918047239948,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12570,5837749,61830.0,1927,1,100,69.0,2.6,0.6,,,,,,5.433285226958521,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,3997116,55143.0,1910,1,100,93.4,5.0,0.8,117.76,40.818992,-73.938783,10.0,230.0,5.402226829938548,4.7686486549805664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,3999912,62000.0,1929,1,100,67.4,0.7,0.7,,40.827966,-73.875222,9.0,48.0,5.5506312951620265,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,2648378,232644.0,1913,1,100,68.0,16.8,0.0,9.62,40.744889,-73.98504100000001,5.0,74.0,5.177279038170981,2.263844264677615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,2680981,90426.0,1987,1,100,56.3,4.3,0.4,14.31,40.699799,-73.995611,2.0,1.0,5.281679725395013,2.6609585935683597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3992,3514485,215715.0,1927,1,100,98.8,5.4,0.3,73.09,40.749171,-73.970333,6.0,88.0,7.061248599939246,4.2916915584923006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,3524906,173108.0,1962,1,100,141.0,16.5,,28.58,40.753178000000005,-73.98604300000001,5.0,113.0,,3.3527071725017215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11013,2841805,87174.0,1931,1,100,58.5,3.3,0.5,49.95,40.635296,-74.029177,10.0,36.0,5.3748153375207615,3.9110225050945626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085,2715996,82500.0,1929,1,100,65.2,2.9,,19.47,40.873193,-73.875405,7.0,42901.0,5.915932484495545,2.968874819384108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11169,3109843,99941.0,1974,1,100,88.3,20.5,0.2,71.43,40.609378,-74.002323,11.0,178.0,4.693181063310805,4.268717949166882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7567,3501576,59400.0,1926,1,100,53.3,5.1,,172.76,40.853797,-73.90500300000001,5.0,241.0,5.058154810064233,5.1519033480925005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12698,4043884,69912.0,1924,1,100,101.0,,,,,,,,6.238519918468505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,4413921,73107.0,2007,1,100,73.5,11.6,0.4,28.04,40.745601,-74.006853,4.0,99.0,4.6443908991413725,3.3336320621663895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,2665256,64848.0,1900,1,100,113.7,4.6,0.1,,40.843945,-73.933949,12.0,261.0,6.14010004624713,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6857,4496829,140348.0,1931,1,50,30.6,2.2,0.2,,40.812213,-73.89615400000001,2.0,93.0,5.155024196721561,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,2670011,76413.0,1930,1,100,73.8,6.1,0.0,20.54,40.775832,-73.958832,8.0,140.0,5.766131099720736,3.0223742045004123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13829,2710848,143536.0,1952,1,100,40.6,3.7,0.2,34.14,,,,,5.844123959209273,3.5304697173662944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,4830269,213729.0,1929,1,100,73.2,6.6,,28.07,40.783003,-73.955712,8.0,15002.0,6.631210950940812,3.334701390373791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12139,4896871,53000.0,1931,1,95,95.4,4.5,0.8,88.23,,,,,5.418320158942733,4.479947041234014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8272,3114850,72500.0,1924,1,100,77.4,3.4,0.7,,40.835794,-73.852112,9.0,222.0,5.631211781821365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13714,2715581,172884.0,1962,1,100,56.0,9.9,0.2,8.49,,,,,5.405825574263322,2.138889000323256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,2666655,76450.0,1940,1,100,66.7,3.7,0.1,69.3,40.743106,-73.996377,4.0,87.0,5.654242029096065,4.238444906195857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12690,4926940,83814.0,1953,1,100,83.6,3.7,0.7,,,,,,5.776103136235827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,2647932,99494.0,1927,1,100,69.3,4.9,0.5,31.19,40.794207,-73.973964,7.0,183.0,5.621487231929371,3.440097530619712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11937,5803904,115687.0,2007,1,95,116.0,12.9,0.8,60.79,40.577352000000005,-73.957212,13.0,61002.0,5.863347044327539,4.107425301760631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,2740673,165436.0,1964,1,100,72.7,4.9,0.0,46.07,40.732824,-74.008627,2.0,75.0,6.5093650845459345,3.830161978947826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,5053118,60455.0,1920,1,100,71.2,4.2,,,,,,,5.58799744166249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6302,2771185,64212.0,1925,1,100,49.5,5.3,0.3,,40.865197,-73.921593,12.0,293.0,4.906755163608864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,3129697,74946.0,1986,1,100,104.3,11.6,0.7,44.4,40.767986,-73.96051999999999,8.0,126.0,5.538907831465967,3.7932394694381792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,2810875,92291.0,2007,1,100,71.2,5.3,0.6,72.95,40.848319,-73.895331,6.0,37504.0,5.678464666671911,4.289774274968795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13688,2801611,363663.0,1974,1,100,124.8,29.4,0.2,0.0,,,,,5.761736867916757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,2643984,150429.0,1923,1,100,71.6,4.4,0.6,,40.803754,-73.965696,9.0,199.0,6.10389997643777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,2652207,98808.0,1957,1,100,56.0,,,27.73,40.75341,-73.964751,6.0,8603.0,5.716369590161673,3.322514859627687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,3111704,309608.0,1900,1,100,57.3,4.7,0.5,20.85,40.776422,-73.97582,7.0,157.0,6.929321056896698,3.0373539482448106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11095,2799549,67400.0,1955,1,100,72.9,3.5,0.7,31.5,40.617477,-74.02706500000001,10.0,160.0,5.519458915191573,3.449987545831587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117,2740394,109206.0,1958,1,100,77.1,4.0,0.7,28.98,40.901183,-73.86276099999999,12.0,45102.0,5.905361848054571,3.3666059368925363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,5793879,79056.0,1925,1,40,77.7,17.5,0.2,,40.751923,-73.983073,5.0,84.0,4.312140507209715,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,4043735,84362.0,1960,1,100,76.1,6.3,,,40.753386,-73.96884399999999,6.0,90.0,5.885826215084985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,2608466,51600.0,1921,1,100,83.7,3.5,0.8,48.2,40.843619,-73.941475,12.0,253.0,5.27556037942542,3.8753590210565547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,4410422,89016.0,1932,1,100,68.9,5.0,,,40.770137,-73.959385,8.0,126.0,5.835103091983559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2669734,107547.0,1925,1,100,59.8,4.3,0.0,,40.779854,-73.95953,8.0,15001.0,5.944896911291647,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,2388675,65000.0,1964,1,100,88.9,5.9,0.0,61.24,40.766268,-73.983917,4.0,139.0,5.843834230103957,4.114800570789483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,3126769,170978.0,2011,1,100,95.3,8.4,0.7,51.03,40.75471,-73.993564,4.0,111.0,6.373319789577012,3.93241369507588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,2721977,96699.0,1964,1,100,122.5,8.2,0.0,53.93,40.776959000000005,-73.955329,8.0,138.0,6.560323202124582,3.9876869093491356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,2652743,126513.0,1929,1,100,85.2,,,40.76,40.77878,-73.97994200000001,7.0,157.0,6.5036891917876805,3.707701208354524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,2774271,53815.0,1938,1,100,95.9,7.6,0.2,,40.831525,-73.921564,4.0,195.0,5.519458915191573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,2774270,62130.0,1941,1,100,87.3,4.0,0.8,147.43,40.849033,-73.909178,5.0,23301.0,5.488110938180692,4.993353486861729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,4406961,61337.0,1935,1,100,133.5,10.5,0.3,,40.856069,-73.900752,5.0,38301.0,5.984439932171018,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,1423560,406025.0,1967,1,80,91.4,15.9,,19.7,40.705189,-74.011505,1.0,9.0,,2.9806186357439426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,4038917,206780.0,1926,1,100,66.8,4.3,,,40.804553000000006,-73.966433,9.0,199.0,6.739218277158799,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12587,5868332,61614.0,2010,1,100,19.1,5.4,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11879,5802572,73500.0,1932,1,100,67.5,2.8,0.6,41.39,40.576095,-73.965727,13.0,36001.0,5.444579873526289,3.7230393057606412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128,2809654,71346.0,1935,1,100,94.9,5.8,0.8,69.0,40.61476,-74.03747,10.0,5601.0,5.64119759946458,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,2979012,81110.0,1930,1,100,89.0,4.4,0.6,89.26,40.731477000000005,-73.95784599999999,1.0,565.0,5.816813496618247,4.491553459201124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,5794286,157364.0,1986,1,100,18.9,2.2,0.1,35.65,40.74214,-73.998636,4.0,87.0,4.541164856012179,3.573749146860305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10793,4926048,58200.0,1956,1,100,149.4,3.6,0.6,,40.64638,-73.974977,12.0,500.0,6.245525201056913,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,2719864,127666.0,1913,1,100,104.1,13.3,0.6,,40.749341,-73.984369,5.0,84.0,6.006106823844852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11146,2800723,75000.0,1928,1,100,85.7,4.8,0.7,,40.608674,-73.98682600000001,11.0,268.0,5.6153154933338705,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11012,2804416,87174.0,1927,1,100,81.4,3.7,0.8,41.81,40.63576,-74.028997,10.0,36.0,5.761736867916757,3.733135545368474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,3121302,50760.0,1935,1,100,91.4,3.7,0.0,62.89,40.870785,-73.87650500000001,7.0,425.0,5.743644008081332,4.141387168555412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,5813442,95642.0,1962,1,100,195.5,6.4,1.6,,40.773031,-73.94824799999999,8.0,136.0,6.776962988732113,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,2715955,88560.0,1912,1,100,117.7,13.0,0.0,9.22,40.745059000000005,-73.98494000000001,5.0,74.0,6.210800860079238,2.2213750375685026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,5780464,65186.0,1924,1,100,71.6,7.4,0.1,16.47,40.755056,-73.98859399999999,5.0,113.0,5.423186348593906,2.8015405441895487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,3790377,75600.0,1929,1,100,73.5,4.0,0.6,,40.839737,-73.866917,9.0,21601.0,5.515040350059324,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10877,3091600,50479.0,1937,1,100,88.2,4.2,0.8,109.47,40.630042,-73.980823,12.0,476.0,5.282187984618153,4.695650539116466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7142,4931371,56818.0,1940,1,100,104.3,4.7,0.4,14.26,40.84135,-73.915726,4.0,223.0,5.799698531486028,2.65745841498615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7319,2810873,50088.0,1927,1,100,72.0,4.4,0.6,103.59,40.838579,-73.899463,3.0,167.0,5.203457085524077,4.640440800070011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,2719104,130570.0,1961,1,100,66.4,3.4,0.5,28.11,40.880145,-73.91739799999999,8.0,29302.0,5.928258471204189,3.3361253849184407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13227,4869191,106140.0,1952,1,100,95.9,3.4,0.8,57.75,,,,,6.194813471094013,4.056123349401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,4526624,52001.0,1927,1,100,102.5,3.6,1.0,,40.882892,-73.879933,7.0,431.0,5.514234872770507,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,2809946,88386.0,1930,1,100,113.3,4.2,1.1,62.3,40.856317,-73.86662700000001,11.0,22403.0,6.13534841743656,4.131961425793407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,4407833,78000.0,1941,1,100,141.9,,,143.05,40.84234,-73.915038,4.0,209.0,6.513230110912307,4.96319421949612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12667,4407804,85002.0,1937,1,100,52.6,0.7,0.5,33.21,,,,,5.577084821610244,3.5028510353886553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13222,4398121,69000.0,1954,1,100,85.6,4.0,0.8,36.93,,,,,5.566434283504978,3.6090242288644716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11262,3520605,53400.0,1928,1,100,94.9,2.9,0.9,70.21,40.61295,-73.981624,11.0,432.0,5.623656430176916,4.2514907510291575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
